file,line,type,commit,author,date,time,timezone,datetime,depth,length
blog/posts/fear-of-mediocrity.html,158,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,2
blog/posts/fear-of-mediocrity.html,159,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,1
blog/posts/fear-of-mediocrity.html,160,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,366
blog/posts/fear-of-mediocrity.html,161,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,2
blog/posts/fear-of-mediocrity.html,162,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,1
blog/posts/fear-of-mediocrity.html,163,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,356
blog/posts/fear-of-mediocrity.html,164,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,2
blog/posts/fear-of-mediocrity.html,165,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,1
blog/posts/fear-of-mediocrity.html,166,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,181
blog/posts/fear-of-mediocrity.html,167,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,2
blog/posts/fear-of-mediocrity.html,168,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,1
blog/posts/fear-of-mediocrity.html,169,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,287
blog/posts/fear-of-mediocrity.html,170,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,2
blog/posts/fear-of-mediocrity.html,171,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,1
blog/posts/fear-of-mediocrity.html,172,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,247
blog/posts/fear-of-mediocrity.html,173,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,2
blog/posts/fear-of-mediocrity.html,174,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,1
blog/posts/fear-of-mediocrity.html,175,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,410
blog/posts/fear-of-mediocrity.html,176,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,2
blog/posts/fear-of-mediocrity.html,177,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,1
blog/posts/fear-of-mediocrity.html,178,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,251
blog/posts/fear-of-mediocrity.html,179,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,2
blog/posts/fear-of-mediocrity.html,180,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,1
blog/posts/fear-of-mediocrity.html,181,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,300
blog/posts/fear-of-mediocrity.html,182,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,2
blog/posts/fear-of-mediocrity.html,183,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,1
blog/posts/fear-of-mediocrity.html,184,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,217
blog/posts/fear-of-mediocrity.html,185,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,2
blog/posts/fear-of-mediocrity.html,186,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,1
blog/posts/fear-of-mediocrity.html,187,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,176
blog/posts/fear-of-mediocrity.html,188,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,2
blog/posts/fear-of-mediocrity.html,189,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,1
blog/posts/fear-of-mediocrity.html,190,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,78
blog/posts/fear-of-mediocrity.html,191,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,2
blog/posts/fear-of-mediocrity.html,192,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,0,0
blog/posts/fear-of-mediocrity.html,193,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,17
blog/posts/fear-of-mediocrity.html,194,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,1
blog/posts/fear-of-mediocrity.html,195,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,89
blog/posts/fear-of-mediocrity.html,196,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,8,2
blog/posts/fear-of-mediocrity.html,197,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,6,4
blog/posts/fear-of-mediocrity.html,198,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,4,4
blog/posts/fear-of-mediocrity.html,199,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,4,75
blog/posts/fear-of-mediocrity.html,200,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,2,4
blog/posts/fear-of-mediocrity.html,201,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,0,0
blog/posts/fear-of-mediocrity.html,202,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,0,5
blog/posts/fear-of-mediocrity.html,203,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,0,0
blog/posts/fear-of-mediocrity.html,204,html,760cd8b6,Ryan Lindberg,2026-04-27,19:07:07,-07:00,2026-04-27T19:07:07-07:00,0,5
blog/posts/avionics-computer.html,1,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,0,13
blog/posts/avionics-computer.html,2,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,0,14
blog/posts/avionics-computer.html,3,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,0,0
blog/posts/avionics-computer.html,4,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,0,4
blog/posts/avionics-computer.html,5,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,2,20
blog/posts/avionics-computer.html,6,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,2,68
blog/posts/avionics-computer.html,7,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,2,49
blog/posts/avionics-computer.html,8,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,2,44
blog/posts/avionics-computer.html,9,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,2,51
blog/posts/avionics-computer.html,10,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,2,56
blog/posts/avionics-computer.html,11,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,0,5
blog/posts/avionics-computer.html,12,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,0,0
blog/posts/avionics-computer.html,13,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,0,32
blog/posts/avionics-computer.html,14,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,2,37
blog/posts/avionics-computer.html,15,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,0,0
blog/posts/avionics-computer.html,16,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,2,23
blog/posts/avionics-computer.html,17,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,4,11
blog/posts/avionics-computer.html,18,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,4,77
blog/posts/avionics-computer.html,19,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,2,4
blog/posts/avionics-computer.html,20,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,0,0
blog/posts/avionics-computer.html,21,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,2,18
blog/posts/avionics-computer.html,22,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,4,27
blog/posts/avionics-computer.html,23,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,6,28
blog/posts/avionics-computer.html,24,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,33
blog/posts/avionics-computer.html,25,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,31
blog/posts/avionics-computer.html,26,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,31
blog/posts/avionics-computer.html,27,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,6,5
blog/posts/avionics-computer.html,28,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,6,44
blog/posts/avionics-computer.html,29,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,4,4
blog/posts/avionics-computer.html,30,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,4,23
blog/posts/avionics-computer.html,31,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,6,23
blog/posts/avionics-computer.html,32,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,56
blog/posts/avionics-computer.html,33,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,21
blog/posts/avionics-computer.html,34,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,10,39
blog/posts/avionics-computer.html,35,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,10,41
blog/posts/avionics-computer.html,36,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,10,45
blog/posts/avionics-computer.html,37,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,4
blog/posts/avionics-computer.html,38,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,6,4
blog/posts/avionics-computer.html,39,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,0,0
blog/posts/avionics-computer.html,40,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,6,24
blog/posts/avionics-computer.html,41,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,0,0
blog/posts/avionics-computer.html,42,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,12
blog/posts/avionics-computer.html,43,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,1
blog/posts/avionics-computer.html,44,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,8,204
blog/posts/avionics-computer.html,45,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,2
blog/posts/avionics-computer.html,46,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,1
blog/posts/avionics-computer.html,47,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,205
blog/posts/avionics-computer.html,48,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,2
blog/posts/avionics-computer.html,49,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,1
blog/posts/avionics-computer.html,50,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,199
blog/posts/avionics-computer.html,51,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,2
blog/posts/avionics-computer.html,52,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,8,29
blog/posts/avionics-computer.html,53,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,27
blog/posts/avionics-computer.html,54,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,12,28
blog/posts/avionics-computer.html,55,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,14,33
blog/posts/avionics-computer.html,56,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,14,31
blog/posts/avionics-computer.html,57,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,14,31
blog/posts/avionics-computer.html,58,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,12,5
blog/posts/avionics-computer.html,59,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,12,44
blog/posts/avionics-computer.html,60,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,4
blog/posts/avionics-computer.html,61,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,23
blog/posts/avionics-computer.html,62,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,12,115
blog/posts/avionics-computer.html,63,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,4
blog/posts/avionics-computer.html,64,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,52
blog/posts/avionics-computer.html,65,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,8,4
blog/posts/avionics-computer.html,66,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,0,0
blog/posts/avionics-computer.html,67,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,18
blog/posts/avionics-computer.html,68,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,1
blog/posts/avionics-computer.html,69,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,247
blog/posts/avionics-computer.html,70,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,2
blog/posts/avionics-computer.html,71,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,2
blog/posts/avionics-computer.html,72,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,10,78
blog/posts/avionics-computer.html,73,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,10,45
blog/posts/avionics-computer.html,74,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,3
blog/posts/avionics-computer.html,75,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,1
blog/posts/avionics-computer.html,76,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,233
blog/posts/avionics-computer.html,77,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,2
blog/posts/avionics-computer.html,78,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,1
blog/posts/avionics-computer.html,79,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,253
blog/posts/avionics-computer.html,80,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,2
blog/posts/avionics-computer.html,81,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,1
blog/posts/avionics-computer.html,82,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,52
blog/posts/avionics-computer.html,83,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,2
blog/posts/avionics-computer.html,84,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,8,29
blog/posts/avionics-computer.html,85,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,27
blog/posts/avionics-computer.html,86,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,12,28
blog/posts/avionics-computer.html,87,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,14,33
blog/posts/avionics-computer.html,88,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,14,31
blog/posts/avionics-computer.html,89,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,14,31
blog/posts/avionics-computer.html,90,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,12,5
blog/posts/avionics-computer.html,91,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,12,47
blog/posts/avionics-computer.html,92,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,4
blog/posts/avionics-computer.html,93,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,23
blog/posts/avionics-computer.html,94,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,12,127
blog/posts/avionics-computer.html,95,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,4
blog/posts/avionics-computer.html,96,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,51
blog/posts/avionics-computer.html,97,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,8,4
blog/posts/avionics-computer.html,98,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,0,0
blog/posts/avionics-computer.html,99,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,17
blog/posts/avionics-computer.html,100,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,1
blog/posts/avionics-computer.html,101,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,35
blog/posts/avionics-computer.html,102,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,2
blog/posts/avionics-computer.html,103,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,2
blog/posts/avionics-computer.html,104,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,70
blog/posts/avionics-computer.html,105,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,68
blog/posts/avionics-computer.html,106,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,132
blog/posts/avionics-computer.html,107,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,86
blog/posts/avionics-computer.html,108,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,55
blog/posts/avionics-computer.html,109,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,40
blog/posts/avionics-computer.html,110,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,98
blog/posts/avionics-computer.html,111,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,78
blog/posts/avionics-computer.html,112,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,90
blog/posts/avionics-computer.html,113,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,64
blog/posts/avionics-computer.html,114,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,3
blog/posts/avionics-computer.html,115,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,8,29
blog/posts/avionics-computer.html,116,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,27
blog/posts/avionics-computer.html,117,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,12,28
blog/posts/avionics-computer.html,118,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,14,33
blog/posts/avionics-computer.html,119,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,14,31
blog/posts/avionics-computer.html,120,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,14,31
blog/posts/avionics-computer.html,121,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,12,5
blog/posts/avionics-computer.html,122,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,12,43
blog/posts/avionics-computer.html,123,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,4
blog/posts/avionics-computer.html,124,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,23
blog/posts/avionics-computer.html,125,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,12,106
blog/posts/avionics-computer.html,126,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,4
blog/posts/avionics-computer.html,127,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,10,52
blog/posts/avionics-computer.html,128,html,0fc20afd,Ryan Lindberg,2026-05-15,14:52:46,-07:00,2026-05-15T14:52:46-07:00,8,4
blog/posts/avionics-computer.html,129,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,0,0
blog/posts/avionics-computer.html,130,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,24
blog/posts/avionics-computer.html,131,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,1
blog/posts/avionics-computer.html,132,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,102
blog/posts/avionics-computer.html,133,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,2
blog/posts/avionics-computer.html,134,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,2
blog/posts/avionics-computer.html,135,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,10,71
blog/posts/avionics-computer.html,136,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,10,67
blog/posts/avionics-computer.html,137,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,10,62
blog/posts/avionics-computer.html,138,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,10,23
blog/posts/avionics-computer.html,139,html,9797df12,Ryan Lindberg,2026-05-15,02:21:00,-07:00,2026-05-15T02:21:00-07:00,8,3
